method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_dsls_epoch,selected_csda_epoch,selected_icdm_epoch,threshold_hc,dsls_singular1,dsls_singular2,dsls_singular3,dsls_shared_energy_fraction,dsls_asd_score_mean,dsls_asd_score_std,dsls_hc_score_mean,dsls_hc_score_std,dsls_std_floor,dsls_parameter_l2,dsls_mean_abs_delta,csda_num_sites,csda_cross_site_positive_pairs,csda_cross_site_same_y_cos,csda_same_site_same_y_cos,csda_opposite_y_cos,csda_site_retrieval_accuracy,csda_profile_std_floor,csda_projection_l2,csda_head_l2,csda_mean_abs_delta,icdm_mean_abs_roi_prompt,icdm_mean_abs_edge_log_gate,icdm_mean_edge_factor,icdm_std_edge_factor,icdm_factor_min,icdm_factor_max,icdm_fraction_gt1,icdm_mean_abs_fc_change,icdm_down_l2,icdm_up_l2,task_seconds,n_test,status
dsls,internal_fold,1,2,0.7691511387163561,0.580277915851511,0.5945945945945946,0.6677018633540373,10.0,89.0,35.0,nan,nan,0.31506380438804626,763.0804443359375,685.736572265625,612.3985595703125,0.0504017248749733,0.2623156011104584,1.2355750799179077,-9.225871622220438e-08,0.9999826550483704,0.0187419593334198,2.042572021484375,0.06492558121681213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,382.1737518310547,88,PASS
csda,internal_fold,1,2,0.7675983436853002,0.5799176403227725,0.7157894736842104,0.6909937888198758,10.0,89.0,nan,71.0,nan,0.511870265007019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206918.0,0.03134017437696457,0.05091257020831108,-0.01735827326774597,0.25370919704437256,0.0012681908905506135,7.977065086364746,0.4218362867832184,0.08978010714054108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,382.1737518310547,88,PASS
icdm,internal_fold,1,2,0.7650103519668737,0.5830084490669478,0.6966292134831461,0.6940993788819876,10.0,89.0,nan,nan,0.0,0.46575650572776794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.562704563140869,0.0,382.1737518310547,88,PASS
baseline,internal_fold,1,3,0.7142857142857142,0.6184014984252468,0.7102803738317758,0.6392339544513458,48.0,36.0,nan,nan,nan,0.51128089427948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3245358467102,88,PASS
dsls,internal_fold,1,3,0.7142857142857142,0.618401500235542,0.7102803738317758,0.6392339544513458,48.0,36.0,0.0,nan,nan,0.51128089427948,789.7388305664062,676.2197875976562,620.9747314453125,0.05083681643009186,0.3398464620113373,1.3020399808883667,5.234679179011437e-07,0.9999833703041077,0.01917625218629837,2.135047197341919,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3245358467102,88,PASS
csda,internal_fold,1,3,0.7142857142857142,0.618401500235542,0.7102803738317758,0.6392339544513458,48.0,36.0,nan,0.0,nan,0.51128089427948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207042.0,0.0271347276866436,0.0791441947221756,0.029413199052214622,0.17804154753684998,0.0013156223110854627,7.710864543914795,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3245358467102,88,PASS
icdm,internal_fold,1,3,0.7142857142857142,0.618401500235542,0.7102803738317758,0.6392339544513458,48.0,36.0,nan,nan,0.0,0.51128089427948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.550759792327881,0.0,256.3245358467102,88,PASS
baseline,internal_fold,1,4,0.6433747412008282,0.6821578458375939,0.6607142857142857,0.556935817805383,42.0,31.0,nan,nan,nan,0.6304325461387634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3460648059845,88,PASS
dsls,internal_fold,1,4,0.6433747412008282,0.6821578471687495,0.6607142857142857,0.556935817805383,42.0,31.0,0.0,nan,nan,0.6304325461387634,780.4117431640625,711.4029541015625,615.1339721679688,0.050992704927921295,0.16184069216251373,1.2771748304367065,7.190162705228431e-07,0.9999833106994629,0.019144849479198457,2.2499067783355713,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3460648059845,88,PASS
csda,internal_fold,1,4,0.6423395445134575,0.6819681505914217,0.6607142857142857,0.556935817805383,42.0,31.0,nan,8.0,nan,0.6303686499595642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206172.0,0.0086892144754529,0.046589985489845276,0.0045625255443155766,0.17804154753684998,0.0014585756696760656,7.7106757164001465,0.04263773560523987,0.0071310317143797874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.3460648059845,88,PASS
icdm,internal_fold,1,4,0.6433747412008282,0.6821578471687495,0.6607142857142857,0.556935817805383,42.0,31.0,nan,nan,0.0,0.6304325461387634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.511848449707031,0.0,256.3460648059845,88,PASS
baseline,internal_fold,1,5,0.7036844836533471,0.6281127368157047,0.6938775510204082,0.6543850544888428,43.0,48.0,nan,nan,nan,0.4937298595905304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.89379239082336,88,PASS
dsls,internal_fold,1,5,0.706279190451479,0.6365907492521145,0.651685393258427,0.6499740529320187,43.0,48.0,101.0,nan,nan,0.4446193277835846,737.4307250976562,678.6556396484375,520.7977905273438,0.04375380277633667,-0.22875620424747467,1.3664394617080688,-4.412373399986791e-08,0.9999839663505554,0.01919054239988327,2.1159706115722656,0.1314053237438202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.89379239082336,88,PASS
csda,internal_fold,1,5,0.7036844836533471,0.6281127475175692,0.6938775510204082,0.6543850544888428,43.0,48.0,nan,0.0,nan,0.4937298893928528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207102.0,0.030312957242131233,0.08522610366344452,0.03126096352934837,0.1721068173646927,0.0013545753434300424,7.69626522064209,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.89379239082336,88,PASS
icdm,internal_fold,1,5,0.7036844836533471,0.6281127475175692,0.6938775510204082,0.6543850544888428,43.0,48.0,nan,nan,0.0,0.4937298893928528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.515393257141113,0.0,449.89379239082336,88,PASS
baseline,internal_fold,1,6,0.6927867151011936,0.6213812255140024,0.7238095238095238,0.660352880124546,46.0,51.0,nan,nan,nan,0.5562014579772949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,242.2677538394928,88,PASS
dsls,internal_fold,1,6,0.6927867151011936,0.6213812242571906,0.7238095238095238,0.660352880124546,46.0,51.0,0.0,nan,nan,0.5562014579772949,792.6954956054688,693.1056518554688,603.6016845703125,0.05000179260969162,-0.21935856342315674,1.3311065435409546,6.42802547190513e-07,0.9999837279319763,0.019742618501186374,2.069258689880371,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,242.2677538394928,88,PASS
csda,internal_fold,1,6,0.69330565646082,0.6212500187652681,0.7238095238095238,0.660352880124546,46.0,51.0,nan,6.0,nan,0.5580527782440186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206508.0,0.003981729969382286,0.0394456684589386,0.002363978885114193,0.1913946568965912,0.0013096383772790432,7.643400192260742,0.034218981862068176,0.007008853834122419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,242.2677538394928,88,PASS
icdm,internal_fold,1,6,0.6922677737415672,0.6226506758883459,0.7238095238095238,0.660352880124546,46.0,51.0,nan,nan,13.0,0.5564815998077393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010328054428100586,0.010307809337973595,1.0103724002838135,0.013516020029783249,0.9772790670394897,1.0955835580825806,0.9492790699005127,0.0019551634322851896,5.807643413543701,1.029068112373352,242.2677538394928,88,PASS
baseline,internal_fold,1,7,0.6772184743124027,0.6419932821838743,0.380952380952381,0.5788790866632071,13.0,8.0,nan,nan,nan,0.3691495656967163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,287.31751251220703,88,PASS
dsls,internal_fold,1,7,0.6772184743124027,0.6419932780599392,0.380952380952381,0.5788790866632071,13.0,8.0,0.0,nan,nan,0.3691495656967163,749.6221313476562,663.653564453125,557.7529296875,0.04601992294192314,0.3514062166213989,1.3699359893798828,-8.584071906625468e-07,0.999983549118042,0.02102102637290955,1.9442873001098633,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,287.31751251220703,88,PASS
csda,internal_fold,1,7,0.6813700051894137,0.6393804227135104,0.40624999999999994,0.5895173845355475,13.0,8.0,nan,48.0,nan,0.366864413022995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206808.0,0.029719438403844833,0.051984965801239014,-0.01321997307240963,0.24183976650238037,0.0015105701051652432,7.949237823486328,0.2729766070842743,0.06496965140104294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,287.31751251220703,88,PASS
icdm,internal_fold,1,7,0.6772184743124027,0.6417646547815508,0.380952380952381,0.5788790866632071,13.0,8.0,nan,nan,12.0,0.3632378876209259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007140660658478737,0.006500347517430782,1.0062774419784546,0.012519851326942444,0.9292661547660828,1.096301794052124,0.8612582087516785,0.0013437049929052591,5.762702941894531,0.9241970181465149,287.31751251220703,88,PASS
baseline,internal_fold,1,8,0.7208095485210171,0.6170711733086834,0.7254901960784313,0.6741048261546445,47.0,50.0,nan,nan,nan,0.4982900023460388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,550.0031054019928,88,PASS
dsls,internal_fold,1,8,0.7073170731707317,0.6352782577058798,0.6666666666666667,0.6468604047742605,47.0,50.0,149.0,nan,nan,0.46656253933906555,771.2683715820312,688.6112670898438,587.7642211914062,0.04789618030190468,-0.11595617979764938,1.3668779134750366,-6.337772333608882e-07,0.9999839067459106,0.01949317753314972,2.4178457260131836,0.20799069106578827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,550.0031054019928,88,PASS
csda,internal_fold,1,8,0.7187337830825117,0.6170039726004439,0.737864077669903,0.684743124026985,47.0,50.0,nan,7.0,nan,0.5003401041030884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206562.0,0.006785259582102299,0.038140151649713516,0.007369427476078272,0.21513353288173676,0.001392427459359169,7.707427024841309,0.03847567364573479,0.007896327413618565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,550.0031054019928,88,PASS
icdm,internal_fold,1,8,0.7208095485210171,0.6170711749995506,0.7254901960784313,0.6741048261546445,47.0,50.0,nan,nan,0.0,0.49828997254371643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.521960258483887,0.0,550.0031054019928,88,PASS
baseline,internal_fold,1,9,0.7913855734302024,0.5717314419028561,0.7422680412371133,0.7122470160871821,34.0,17.0,nan,nan,nan,0.5149380564689636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,498.62537240982056,88,PASS
dsls,internal_fold,1,9,0.7913855734302024,0.5717314473153396,0.7422680412371133,0.7122470160871821,34.0,17.0,0.0,nan,nan,0.5149380564689636,815.2572631835938,692.7509765625,616.8180541992188,0.05135653167963028,-0.49585428833961487,1.3380337953567505,3.49981434055735e-07,0.999983012676239,0.019208344817161563,2.1414449214935303,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,498.62537240982056,88,PASS
csda,internal_fold,1,9,0.8064348728593668,0.5565650398540215,0.7294117647058823,0.7444213803840165,34.0,17.0,nan,123.0,nan,0.4417547285556793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206950.0,0.08346918225288391,0.09551003575325012,-0.07465121150016785,0.36201781034469604,0.0013396490365266802,8.1861572265625,0.8846058249473572,0.27729666233062744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,498.62537240982056,88,PASS
icdm,internal_fold,1,9,0.7913855734302024,0.5717314473153396,0.7422680412371133,0.7122470160871821,34.0,17.0,nan,nan,0.0,0.5149380564689636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.538541316986084,0.0,498.62537240982056,88,PASS
baseline,internal_oof,1,all,0.7250999716209593,0.610310591282955,0.6723952738990332,0.6531900621758984,36.2,36.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391.3297076702118,882,PASS
dsls,internal_oof,1,all,0.7242640798741002,0.6126404115256959,0.6518353726362625,0.6462346172699363,36.2,36.9,29.0,nan,nan,nan,774.4608642578125,681.13623046875,577.8531005859375,0.047930029779672624,-0.00841827318072319,1.3369242548942566,1.6536371312270147e-07,0.9999835252761841,0.019444493353366853,2.163151264190674,0.04128734925761819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391.3297076702118,882,PASS
csda,internal_oof,1,all,0.7281803875029024,0.6078053608492539,0.6761177753544166,0.6632310827894017,36.2,36.9,nan,35.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.9,206693.2,0.029844940267503263,0.06355245113372802,-0.0036330293864011765,0.22774480730295182,0.0013720513042062524,7.842160654067993,0.23430774472653865,0.06213518935255706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391.3297076702118,882,PASS
icdm,internal_oof,1,all,0.7251360904001445,0.6099742311259582,0.6716738197424892,0.65198524289879,36.2,36.9,nan,nan,17.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011204750277101994,0.010889411438256502,1.0112735271453857,0.004900754243135452,0.981138265132904,1.0297056317329407,0.28011949062347413,0.0019458013586699963,5.97276201248169,0.880257648229599,391.3297076702118,882,PASS
baseline,caltech,1,external,0.5847953216374269,0.6767779012946911,0.5,0.5146198830409356,29.0,22.0,nan,nan,nan,0.5055777430534363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,37,PASS
dsls,caltech,1,external,0.5964912280701754,0.6716589508198266,0.45714285714285713,0.48830409356725146,29.0,22.0,17.0,nan,nan,0.49036067724227905,898.367919921875,774.2935791015625,674.2705688476562,0.05255931243300438,0.14974497258663177,1.313156008720398,5.437392474050284e-07,0.9999764561653137,0.018922609090805054,2.431516170501709,0.020766764879226685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,37,PASS
csda,caltech,1,external,0.5760233918128655,0.6812073994527739,0.45714285714285713,0.48830409356725146,29.0,22.0,nan,38.0,nan,0.49965083599090576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,285968.0,0.011937785893678665,0.032776959240436554,-0.00489285821095109,0.22572509944438934,0.0012870589271187782,7.837793827056885,0.20867498219013214,0.039148151874542236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,37,PASS
icdm,caltech,1,external,0.5847953216374269,0.6782779110796403,0.5,0.5146198830409356,29.0,22.0,nan,nan,12.0,0.5057470202445984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008945761248469353,0.008876945823431015,1.0089082717895508,0.01309584453701973,0.9586755633354187,1.0912706851959229,0.952860414981842,0.001664923969656229,5.726222991943359,0.9392382502555847,360.6504361629486,37,PASS
baseline,abide2,1,external,0.7402948402948403,0.6046236708163206,0.7431952662721892,0.6919993857493858,29.0,22.0,nan,nan,nan,0.5055777430534363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,727,PASS
dsls,abide2,1,external,0.739987714987715,0.6047253844336278,0.7365853658536585,0.697569871007371,29.0,22.0,17.0,nan,nan,0.49036067724227905,898.367919921875,774.2935791015625,674.2705688476562,0.05255931243300438,0.14974497258663177,1.313156008720398,5.437392474050284e-07,0.9999764561653137,0.018922609090805054,2.431516170501709,0.020766764879226685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,727,PASS
csda,abide2,1,external,0.7382754914004914,0.6054095237786908,0.7367149758454106,0.6934428746928747,29.0,22.0,nan,38.0,nan,0.49965083599090576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,285968.0,0.011937785893678665,0.032776959240436554,-0.00489285821095109,0.22572509944438934,0.0012870589271187782,7.837793827056885,0.20867498219013214,0.039148151874542236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.6504361629486,727,PASS
icdm,abide2,1,external,0.7403101965601965,0.6044199061454792,0.7431952662721892,0.6919993857493858,29.0,22.0,nan,nan,12.0,0.5057470202445984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008945761248469353,0.008876945823431015,1.0089082717895508,0.01309584453701973,0.9586755633354187,1.0912706851959229,0.952860414981842,0.001664923969656229,5.726222991943359,0.9392382502555847,360.6504361629486,727,PASS
baseline,internal_fold,2,0,0.7304964539007093,0.6016399174638206,0.68,0.6355116514690984,33.0,34.0,nan,nan,nan,0.5149522423744202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.0558967590332,89,PASS
dsls,internal_fold,2,0,0.7304964539007093,0.6016399136454695,0.68,0.6355116514690984,33.0,34.0,0.0,nan,nan,0.5149522423744202,796.101318359375,688.401611328125,605.9827880859375,0.05024285614490509,0.31541216373443604,1.3158864974975586,6.906868179612502e-07,0.9999831914901733,0.018897472321987154,2.4762821197509766,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.0558967590332,89,PASS
csda,internal_fold,2,0,0.745694022289767,0.5896228980170203,0.7289719626168223,0.6648936170212766,33.0,34.0,nan,149.0,nan,0.5876573920249939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206706.0,0.09424391388893127,0.10457698255777359,-0.08249115198850632,0.39317506551742554,0.0013077925890684129,8.194502830505371,1.061658501625061,0.33679962158203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.0558967590332,89,PASS
icdm,internal_fold,2,0,0.7304964539007093,0.6016399136454695,0.68,0.6355116514690984,33.0,34.0,nan,nan,0.0,0.5149522423744202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.5385823249816895,0.0,689.0558967590332,89,PASS
baseline,internal_fold,2,1,0.8145896656534954,0.5386510521832074,0.7252747252747254,0.7201114488348531,21.0,53.0,nan,nan,nan,0.4311443567276001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.71521043777466,89,PASS
dsls,internal_fold,2,1,0.8135764944275583,0.5359950428563126,0.7333333333333334,0.732016210739615,21.0,53.0,149.0,nan,nan,0.4389101564884186,794.8306274414062,686.3576049804688,620.7323608398438,0.049935802817344666,0.14415070414543152,1.3486871719360352,-4.828540340895415e-07,0.9999830722808838,0.019239993393421174,2.3060355186462402,0.14623399078845978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.71521043777466,89,PASS
csda,internal_fold,2,1,0.8145896656534954,0.5386510445614859,0.7252747252747254,0.7201114488348531,21.0,53.0,nan,0.0,nan,0.4311443269252777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206936.0,0.01981264352798462,0.06501226127147675,0.023785486817359924,0.18397626280784607,0.0013099545612931252,7.626429080963135,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.71521043777466,89,PASS
icdm,internal_fold,2,1,0.8125633232016211,0.5345392539367078,0.7252747252747254,0.7201114488348531,21.0,53.0,nan,nan,110.0,0.42411088943481445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09767250716686249,0.09759163856506348,1.1025320291519165,0.006517450325191021,0.9050584435462952,1.1051709651947021,0.999988853931427,0.01733132265508175,8.343850135803223,5.95731258392334,454.71521043777466,89,PASS
baseline,internal_fold,2,2,0.6992753623188407,0.6530421604924295,0.6603773584905662,0.5828157349896481,36.0,34.0,nan,nan,nan,0.5168123841285706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.4714982509613,88,PASS
dsls,internal_fold,2,2,0.6992753623188407,0.6530421582555124,0.6603773584905662,0.5828157349896481,36.0,34.0,0.0,nan,nan,0.5168123841285706,731.64990234375,632.2071533203125,572.9242553710938,0.043978482484817505,0.3129088878631592,1.4423600435256958,1.0128402294640182e-07,0.9999840259552002,0.021792867779731752,2.3352057933807373,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.4714982509613,88,PASS
csda,internal_fold,2,2,0.6992753623188407,0.6530421582555124,0.6603773584905662,0.5828157349896481,36.0,34.0,nan,0.0,nan,0.5168123841285706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207086.0,0.035167496651411057,0.08759214729070663,0.036176491528749466,0.17804154753684998,0.0015206840820610524,7.668203830718994,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.4714982509613,88,PASS
