representation,scope,repeat,fold,n_subjects,disease_axis_auc,disease_geometry_gap,fingerprint_n,fingerprint_top1,fingerprint_top5,fingerprint_mrr,fingerprint_same_similarity,fingerprint_different_similarity,fingerprint_identity_gap,within_site_top1,within_site_same_dx_top1,topedge_sign_agreement,topedge_spearman,topedge_cosine,roi_signed_spearman,roi_absburden_spearman,selected_encoder_epoch,task_seconds,status
varconet_epoch50,internal_fold,8,4,88,0.7525879917184264,0.005578040765609332,88,1.0,1.0,1.0,0.3612421779808673,0.0992547711396401,0.2619874068412272,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.1041350364685,PASS
pearson_windowavg,internal_fold,8,5,88,0.696419304618578,0.004278988438080056,88,0.8977272727272727,0.9545454545454546,0.9262862610873974,0.43966479413211346,0.15941881095751004,0.2802459831746034,0.9396551724137931,0.9310344827586207,nan,nan,nan,nan,nan,nan,193.3740153312683,PASS
pearson_full,internal_fold,8,5,88,0.696419304618578,0.004278988438080056,88,0.8977272727272727,0.9545454545454546,0.9262862610873974,0.43966479413211346,0.15941881095751004,0.2802459831746034,0.9396551724137931,0.9310344827586207,nan,nan,nan,nan,nan,nan,193.3740153312683,PASS
varconet_selected,internal_fold,8,5,88,0.7067981318111053,0.003062853043144076,88,1.0,1.0,1.0,0.31690320457247173,0.08158105216804082,0.2353221524044309,1.0,1.0,nan,nan,nan,nan,nan,32.0,193.3740153312683,PASS
varconet_epoch50,internal_fold,8,5,88,0.7031655422937207,0.0030509746052450604,88,1.0,1.0,1.0,0.3171241616999561,0.08038730891309523,0.23673685278686088,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.3740153312683,PASS
pearson_windowavg,internal_fold,8,6,88,0.49766476388168135,0.006179172792341148,88,0.9602272727272727,0.9829545454545454,0.9684724399164055,0.45830675857988273,0.16896534217718312,0.2893414164026996,0.9827586206896551,0.9714285714285714,nan,nan,nan,nan,nan,nan,194.69090056419373,PASS
pearson_full,internal_fold,8,6,88,0.49766476388168135,0.006179172792341148,88,0.9602272727272727,0.9829545454545454,0.9684724399164055,0.45830675857988273,0.16896534217718312,0.2893414164026996,0.9827586206896551,0.9714285714285714,nan,nan,nan,nan,nan,nan,194.69090056419373,PASS
varconet_selected,internal_fold,8,6,88,0.6564608199273483,0.002007242091810413,88,1.0,1.0,1.0,0.36905277046290313,0.09554041777102446,0.2735123526918787,1.0,1.0,nan,nan,nan,nan,nan,41.0,194.69090056419373,PASS
varconet_epoch50,internal_fold,8,6,88,0.6554229372080955,0.0019655834776046432,88,1.0,1.0,1.0,0.3686572213403203,0.09504802284038226,0.27360919849993803,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.69090056419373,PASS
pearson_windowavg,internal_fold,8,7,88,0.6595744680851063,0.0054862697186515985,88,0.8920454545454546,0.9602272727272727,0.9162867514430014,0.45459656163372775,0.16789902981872917,0.2866975318149986,0.9322033898305084,0.9210526315789473,nan,nan,nan,nan,nan,nan,194.13220596313477,PASS
pearson_full,internal_fold,8,7,88,0.6595744680851063,0.0054862697186515985,88,0.8920454545454546,0.9602272727272727,0.9162867514430014,0.45459656163372775,0.16789902981872917,0.2866975318149986,0.9322033898305084,0.9210526315789473,nan,nan,nan,nan,nan,nan,194.13220596313477,PASS
varconet_selected,internal_fold,8,7,88,0.7057602490918526,0.0046076149346216955,88,0.9772727272727273,1.0,0.987689393939394,0.4261819613589482,0.17963505754380632,0.24654690381514188,0.9915254237288136,1.0,nan,nan,nan,nan,nan,5.0,194.13220596313477,PASS
varconet_epoch50,internal_fold,8,7,88,0.7581733264141152,0.0038504366378404042,88,1.0,1.0,1.0,0.3630436257543889,0.09878160837561363,0.2642620173787753,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.13220596313477,PASS
pearson_windowavg,internal_fold,8,8,88,0.6107939802802284,0.0030572377898573366,88,0.8806818181818181,0.9488636363636364,0.9089542704132871,0.46103471966291015,0.1569590388778125,0.3040756807850976,0.9196428571428572,0.85,nan,nan,nan,nan,nan,nan,193.9895691871643,PASS
pearson_full,internal_fold,8,8,88,0.6107939802802284,0.0030572377898573366,88,0.8806818181818181,0.9488636363636364,0.9089542704132871,0.46103471966291015,0.1569590388778125,0.3040756807850976,0.9196428571428572,0.85,nan,nan,nan,nan,nan,nan,193.9895691871643,PASS
varconet_selected,internal_fold,8,8,88,0.7545407368967307,0.0030348248960358204,88,1.0,1.0,1.0,0.35141380402174865,0.08325090499552475,0.2681628990262239,1.0,1.0,nan,nan,nan,nan,nan,43.0,193.9895691871643,PASS
varconet_epoch50,internal_fold,8,8,88,0.7555786196159834,0.0030329495077464352,88,1.0,1.0,1.0,0.3514253734187646,0.08316750535736583,0.2682578680613988,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.9895691871643,PASS
pearson_windowavg,internal_fold,8,9,88,0.7073170731707317,0.007252114638207047,88,0.8806818181818181,0.9545454545454546,0.9138535270373273,0.4416153750551695,0.1578365942231098,0.28377878083205965,0.9426229508196722,0.962962962962963,nan,nan,nan,nan,nan,nan,194.66191363334656,PASS
pearson_full,internal_fold,8,9,88,0.7073170731707317,0.007252114638207047,88,0.8806818181818181,0.9545454545454546,0.9138535270373273,0.4416153750551695,0.1578365942231098,0.28377878083205965,0.9426229508196722,0.962962962962963,nan,nan,nan,nan,nan,nan,194.66191363334656,PASS
varconet_selected,internal_fold,8,9,88,0.6938245978204464,0.004207175493346704,88,0.9886363636363636,0.9943181818181819,0.9916666666666667,0.3605677681043744,0.10209839013120492,0.2584693779731695,0.9918032786885246,1.0,nan,nan,nan,nan,nan,48.0,194.66191363334656,PASS
varconet_epoch50,internal_fold,8,9,88,0.69330565646082,0.004201152289457527,88,0.9886363636363636,0.9943181818181819,0.9916666666666667,0.3605560092255473,0.10208750322965715,0.25846850599589016,0.9918032786885246,1.0,nan,nan,nan,nan,nan,50.0,194.66191363334656,PASS
pearson_windowavg,caltech,8,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,0.9469387755102041,0.40963515663343886,0.860280486453484,nan,nan,nan,218.74764132499695,PASS
pearson_windowavg,abide2,8,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,0.9469387755102041,0.40963515663343886,0.860280486453484,0.5563977145569835,0.17217413787257133,nan,218.74764132499695,PASS
pearson_full,caltech,8,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,nan,nan,nan,nan,nan,nan,218.74764132499695,PASS
pearson_full,abide2,8,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,nan,nan,nan,nan,nan,nan,218.74764132499695,PASS
varconet_selected,caltech,8,external,37,0.7339181286549709,nan,37,1.0,1.0,1.0,0.4927019766859106,0.10048233623429015,0.39221964045162044,1.0,1.0,0.9175510204081633,0.7422549336641507,0.8164743708280959,nan,nan,23.0,218.74764132499695,PASS
varconet_selected,abide2,8,external,727,0.6850890663390663,0.0008452066783135315,589,0.9966044142614601,0.9991511035653651,0.9977868057239874,0.3961246378960148,0.10515386410118888,0.29097077379482594,0.9974489795918368,0.9982876712328768,0.9175510204081633,0.7422549336641507,0.8164743708280959,0.5254382057237802,0.5172236445017124,23.0,218.74764132499695,PASS
varconet_epoch50,caltech,8,external,37,0.7690058479532164,nan,37,1.0,1.0,1.0,0.49207417787732305,0.09776680018506698,0.3943073776922561,1.0,1.0,nan,nan,nan,nan,nan,50.0,218.74764132499695,PASS
varconet_epoch50,abide2,8,external,727,0.685357800982801,0.0008983481994976339,589,0.9966044142614601,1.0,0.9978777589134126,0.3933512896855942,0.1003972948431131,0.2929539948424811,0.9982993197278911,0.9991438356164384,nan,nan,nan,nan,nan,50.0,218.74764132499695,PASS
pearson_windowavg,internal_fold,9,0,89,0.5506585612968591,0.0056654461740546225,89,0.9269662921348314,0.9887640449438202,0.9527621722846442,0.44515296448482555,0.1519688056539654,0.29318415883086013,0.9743589743589743,0.9666666666666667,nan,nan,nan,nan,nan,nan,201.39640283584595,PASS
pearson_full,internal_fold,9,0,89,0.5506585612968591,0.0056654461740546225,89,0.9269662921348314,0.9887640449438202,0.9527621722846442,0.44515296448482555,0.1519688056539654,0.29318415883086013,0.9743589743589743,0.9666666666666667,nan,nan,nan,nan,nan,nan,201.39640283584595,PASS
varconet_selected,internal_fold,9,0,89,0.6732522796352582,0.003413811589866367,89,0.9943820224719101,1.0,0.997191011235955,0.3601903175370077,0.09692011010429732,0.26327020743271035,1.0,1.0,nan,nan,nan,nan,nan,40.0,201.39640283584595,PASS
varconet_epoch50,internal_fold,9,0,89,0.6737588652482269,0.0034286240325832884,89,0.9943820224719101,1.0,0.997191011235955,0.3601920824037509,0.09657596537236418,0.2636161170313867,1.0,1.0,nan,nan,nan,nan,nan,50.0,201.39640283584595,PASS
pearson_windowavg,internal_fold,9,1,89,0.5790273556231004,0.004725401676303254,89,0.8539325842696629,0.9325842696629213,0.8956206907019719,0.44254000602143534,0.1730410435508713,0.26949896247056404,0.8728813559322034,0.8653846153846154,nan,nan,nan,nan,nan,nan,195.11690711975098,PASS
pearson_full,internal_fold,9,1,89,0.5790273556231004,0.004725401676303254,89,0.8539325842696629,0.9325842696629213,0.8956206907019719,0.44254000602143534,0.1730410435508713,0.26949896247056404,0.8728813559322034,0.8653846153846154,nan,nan,nan,nan,nan,nan,195.11690711975098,PASS
varconet_selected,internal_fold,9,1,89,0.7674772036474165,0.0035630068865045716,89,1.0,1.0,1.0,0.36418108960215967,0.11471307895572493,0.24946801064643476,1.0,1.0,nan,nan,nan,nan,nan,26.0,195.11690711975098,PASS
varconet_epoch50,internal_fold,9,1,89,0.7689969604863223,0.003392003143681016,89,1.0,1.0,1.0,0.35806390777062835,0.10709515834546841,0.25096874942515995,1.0,1.0,nan,nan,nan,nan,nan,50.0,195.11690711975098,PASS
pearson_windowavg,internal_fold,9,2,88,0.629399585921325,0.004391423994873633,88,0.9261363636363635,0.9772727272727273,0.9517151208569552,0.46281534306366334,0.17332893410510125,0.2894864089585621,0.9299999999999999,0.9310344827586208,nan,nan,nan,nan,nan,nan,195.2265386581421,PASS
pearson_full,internal_fold,9,2,88,0.629399585921325,0.004391423994873633,88,0.9261363636363635,0.9772727272727273,0.9517151208569552,0.46281534306366334,0.17332893410510125,0.2894864089585621,0.9299999999999999,0.9310344827586208,nan,nan,nan,nan,nan,nan,195.2265386581421,PASS
varconet_selected,internal_fold,9,2,88,0.6904761904761905,0.0013914145981061277,88,1.0,1.0,1.0,0.37796053425832227,0.11318574150218438,0.2647747927561379,1.0,1.0,nan,nan,nan,nan,nan,20.0,195.2265386581421,PASS
varconet_epoch50,internal_fold,9,2,88,0.6946169772256728,0.0016923412491793577,88,1.0,1.0,1.0,0.37231446480886504,0.10343467496975851,0.26887978983910654,1.0,1.0,nan,nan,nan,nan,nan,50.0,195.2265386581421,PASS
pearson_windowavg,internal_fold,9,3,88,0.5450310559006211,0.0042910067872874436,88,0.8579545454545454,0.9545454545454546,0.9007573450892812,0.4399326267990876,0.15243740307355536,0.28749522372553227,0.9210526315789473,0.88,nan,nan,nan,nan,nan,nan,194.48698949813843,PASS
pearson_full,internal_fold,9,3,88,0.5450310559006211,0.0042910067872874436,88,0.8579545454545454,0.9545454545454546,0.9007573450892812,0.4399326267990876,0.15243740307355536,0.28749522372553227,0.9210526315789473,0.88,nan,nan,nan,nan,nan,nan,194.48698949813843,PASS
varconet_selected,internal_fold,9,3,88,0.6858178053830228,0.002107273247023589,88,0.9943181818181819,0.9943181818181819,0.9944416996047432,0.36622963278469717,0.09099523030265741,0.2752344024820398,0.9912280701754386,0.98,nan,nan,nan,nan,nan,31.0,194.48698949813843,PASS
varconet_epoch50,internal_fold,9,3,88,0.6868530020703933,0.0022149551220181363,88,0.9943181818181819,0.9943181818181819,0.9944473140495869,0.36633374355733395,0.09010859998660756,0.27622514357072636,0.9912280701754386,0.98,nan,nan,nan,nan,nan,50.0,194.48698949813843,PASS
pearson_windowavg,internal_fold,9,4,88,0.4979296066252588,0.00046132236566970297,88,0.8977272727272727,0.9545454545454546,0.9281080898268398,0.4627527719871564,0.1555069121642213,0.3072458598229351,0.9487179487179487,0.9516129032258065,nan,nan,nan,nan,nan,nan,194.09039735794067,PASS
pearson_full,internal_fold,9,4,88,0.4979296066252588,0.00046132236566970297,88,0.8977272727272727,0.9545454545454546,0.9281080898268398,0.4627527719871564,0.1555069121642213,0.3072458598229351,0.9487179487179487,0.9516129032258065,nan,nan,nan,nan,nan,nan,194.09039735794067,PASS
varconet_selected,internal_fold,9,4,88,0.6319875776397516,0.0025988188516696265,88,1.0,1.0,1.0,0.37394980612126266,0.09809913343137817,0.2758506726898845,1.0,1.0,nan,nan,nan,nan,nan,49.0,194.09039735794067,PASS
varconet_epoch50,internal_fold,9,4,88,0.6319875776397516,0.0025985661178179464,88,1.0,1.0,1.0,0.37395079095255246,0.09809937177940253,0.2758514191731499,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.09039735794067,PASS
pearson_windowavg,internal_fold,9,5,88,0.6699532952776337,0.009712542117917389,88,0.8806818181818181,0.9602272727272727,0.9219510957792207,0.443661428141323,0.17177284204535015,0.2718885860959728,0.923728813559322,0.9166666666666666,nan,nan,nan,nan,nan,nan,194.09066772460938,PASS
pearson_full,internal_fold,9,5,88,0.6699532952776337,0.009712542117917389,88,0.8806818181818181,0.9602272727272727,0.9219510957792207,0.443661428141323,0.17177284204535015,0.2718885860959728,0.923728813559322,0.9166666666666666,nan,nan,nan,nan,nan,nan,194.09066772460938,PASS
varconet_selected,internal_fold,9,5,88,0.7140633108458744,0.002176528628184765,88,1.0,1.0,1.0,0.3683694155717438,0.11734881434762848,0.2510206012241153,1.0,1.0,nan,nan,nan,nan,nan,18.0,194.09066772460938,PASS
varconet_epoch50,internal_fold,9,5,88,0.7145822522055008,0.0021207567901194158,88,1.0,1.0,1.0,0.3556305705146356,0.10170812594479042,0.25392244456984514,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.09066772460938,PASS
pearson_windowavg,internal_fold,9,6,88,0.7016087182148417,0.017171887598174562,88,0.8522727272727273,0.9375,0.8854813662523757,0.44203987768427894,0.15742394320286401,0.28461593448141487,0.875,0.8857142857142857,nan,nan,nan,nan,nan,nan,195.1834273338318,PASS
pearson_full,internal_fold,9,6,88,0.7016087182148417,0.017171887598174562,88,0.8522727272727273,0.9375,0.8854813662523757,0.44203987768427894,0.15742394320286401,0.28461593448141487,0.875,0.8857142857142857,nan,nan,nan,nan,nan,nan,195.1834273338318,PASS
varconet_selected,internal_fold,9,6,88,0.749351323300467,0.003881251041583905,88,0.9943181818181819,1.0,0.9962121212121213,0.32777292577719147,0.08970638270727811,0.23806654306991337,0.9910714285714286,1.0,nan,nan,nan,nan,nan,47.0,195.1834273338318,PASS
varconet_epoch50,internal_fold,9,6,88,0.749351323300467,0.003880920961741946,88,0.9943181818181819,1.0,0.9962121212121213,0.3277461253614588,0.08967576757651952,0.2380703577849393,0.9910714285714286,1.0,nan,nan,nan,nan,nan,50.0,195.1834273338318,PASS
pearson_windowavg,internal_fold,9,7,88,0.5604566683964712,0.0021386776246983263,88,0.8920454545454546,0.9545454545454546,0.9190953722203721,0.44934580339626834,0.1684365317097819,0.28090927168648644,1.0,1.0,nan,nan,nan,nan,nan,nan,193.75670719146729,PASS
pearson_full,internal_fold,9,7,88,0.5604566683964712,0.0021386776246983263,88,0.8920454545454546,0.9545454545454546,0.9190953722203721,0.44934580339626834,0.1684365317097819,0.28090927168648644,1.0,1.0,nan,nan,nan,nan,nan,nan,193.75670719146729,PASS
varconet_selected,internal_fold,9,7,88,0.666320705760249,0.0011726380806271197,88,0.9943181818181819,1.0,0.9962121212121211,0.36519447493959556,0.1025727363731498,0.2626217385664458,1.0,1.0,nan,nan,nan,nan,nan,24.0,193.75670719146729,PASS
varconet_epoch50,internal_fold,9,7,88,0.6642449403217437,0.0010640669368183198,88,0.9886363636363636,1.0,0.993371212121212,0.36191241832619364,0.09658928551076637,0.2653231328154273,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.75670719146729,PASS
pearson_windowavg,internal_fold,9,8,88,0.640373637778931,0.0035190132536489505,88,0.8693181818181819,0.9545454545454546,0.9072471033868093,0.45439521358771756,0.15852455906135682,0.29587065452636074,0.875,0.9342105263157895,nan,nan,nan,nan,nan,nan,194.35505032539368,PASS
pearson_full,internal_fold,9,8,88,0.640373637778931,0.0035190132536489505,88,0.8693181818181819,0.9545454545454546,0.9072471033868093,0.45439521358771756,0.15852455906135682,0.29587065452636074,0.875,0.9342105263157895,nan,nan,nan,nan,nan,nan,194.35505032539368,PASS
varconet_selected,internal_fold,9,8,88,0.7047223663725999,0.002260808442421325,88,1.0,1.0,1.0,0.35969505340538244,0.09187535045129834,0.2678197029540841,1.0,1.0,nan,nan,nan,nan,nan,40.0,194.35505032539368,PASS
varconet_epoch50,internal_fold,9,8,88,0.7036844836533472,0.002245335052541958,88,1.0,1.0,1.0,0.3599144306711175,0.09179082574286812,0.2681236049282494,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.35505032539368,PASS
pearson_windowavg,internal_fold,9,9,88,0.6253243383497664,-0.00011665691664658473,88,0.9147727272727273,0.9829545454545454,0.9437905844155844,0.4643027072941715,0.1618140810331525,0.302488626261019,0.9545454545454546,0.9545454545454546,nan,nan,nan,nan,nan,nan,195.4884262084961,PASS
pearson_full,internal_fold,9,9,88,0.6253243383497664,-0.00011665691664658473,88,0.9147727272727273,0.9829545454545454,0.9437905844155844,0.4643027072941715,0.1618140810331525,0.302488626261019,0.9545454545454546,0.9545454545454546,nan,nan,nan,nan,nan,nan,195.4884262084961,PASS
varconet_selected,internal_fold,9,9,88,0.6922677737415672,0.0018406491546993364,88,1.0,1.0,1.0,0.3599902403286912,0.0926649335533616,0.2673253067753296,1.0,1.0,nan,nan,nan,nan,nan,32.0,195.4884262084961,PASS
varconet_epoch50,internal_fold,9,9,88,0.6933056564608199,0.0018413993984263133,88,1.0,1.0,1.0,0.35982288200069557,0.09148550621801238,0.2683373757826832,1.0,1.0,nan,nan,nan,nan,nan,50.0,195.4884262084961,PASS
pearson_windowavg,caltech,9,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,0.9469387755102041,0.40963515663343886,0.860280486453484,nan,nan,nan,220.18549346923828,PASS
pearson_windowavg,abide2,9,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,0.9469387755102041,0.40963515663343886,0.860280486453484,0.5563977145569835,0.17217413787257133,nan,220.18549346923828,PASS
pearson_full,caltech,9,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,nan,nan,nan,nan,nan,nan,220.18549346923828,PASS
pearson_full,abide2,9,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,nan,nan,nan,nan,nan,nan,220.18549346923828,PASS
varconet_selected,caltech,9,external,37,0.6871345029239767,nan,37,0.9864864864864865,1.0,0.9909909909909911,0.5153862157383481,0.16466459255055846,0.35072162318778966,0.9864864864864865,0.9864864864864865,0.9175510204081633,0.7422549336641507,0.8164743708280959,nan,nan,2.0,220.18549346923828,PASS
varconet_selected,abide2,9,external,727,0.6645116707616707,0.0020019611699471085,589,0.9422750424448217,0.9830220713073006,0.9609382633336344,0.4521813600091659,0.20055963439547672,0.25162172561368923,0.971938775510204,0.9768835616438356,0.9175510204081633,0.7422549336641507,0.8164743708280959,0.5254382057237802,0.5172236445017124,2.0,220.18549346923828,PASS
varconet_epoch50,caltech,9,external,37,0.7543859649122807,nan,37,1.0,1.0,1.0,0.48241659676706466,0.0956027269497648,0.38681386981729987,1.0,1.0,nan,nan,nan,nan,nan,50.0,220.18549346923828,PASS
varconet_epoch50,abide2,9,external,727,0.6877457002457001,0.000987834843068025,589,0.9966044142614601,0.99830220713073,0.9973825693265422,0.38781237329003765,0.10015945669625409,0.28765291659378356,0.9974489795918368,0.9982876712328768,nan,nan,nan,nan,nan,50.0,220.18549346923828,PASS
